dma,team,Month,nba games watched unweighted,nba tv shows watched unweighted,nba games watched - unique users unweighted,nba tv shows watched - unique users unweighted,nba games watched,nba tv shows watched,nba games watched - unique users,nba tv shows watched - unique users,num_users,weighted_num_users
561,Orlando Magic,2022-04-01,34320,41951,2941,3241,32355.9120886044,39549.4400863014,2772.74389931228,3055.3182826014,16375,15447.054065739012
561,Orlando Magic,2022-05-01,41666,51436,3296,3576,39738.0594218443,49057.9422566341,3142.96310466581,3410.05952731785,16336,15605.503562466542
561,Orlando Magic,2022-06-01,13197,19615,2740,3435,12661.8153256507,18816.5527735719,2628.2149458726,3294.3660439563,16063,15417.142084192834
561,Orlando Magic,2022-07-01,2520,3725,618,914,2416.02264931914,3571.47456945683,592.495661165127,876.321039691693,16179,15563.259763268976
561,Orlando Magic,2022-08-01,200,1149,103,411,193.6457542994,1112.81429018616,99.7189853892332,397.973879640362,15941,15465.428719515468
561,Orlando Magic,2022-09-01,165,1134,53,433,160.892890481071,1105.76610474259,51.6826661821005,422.290262324794,16327,15936.000448503686
561,Orlando Magic,2022-10-01,8937,12299,1183,1393,8890.143610279,12234.4801421113,1176.83361159073,1385.73573325938,15387,15283.534588989958
563,Detroit Pistons,2021-04-01,9741,11869,1334,1452,11343.4089583675,13820.4248395601,1553.09724354587,1693.46504832286,13067,14957.924039654114
563,Detroit Pistons,2021-05-01,20037,23421,1797,1966,24936.3387453855,29144.5262797127,2237.35898142078,2448.04164499206,13000,16136.731081892722
563,Detroit Pistons,2021-06-01,27215,32923,2042,2162,34197.4258929285,41371.3049580841,2566.218744374,2717.02082304741,12983,16340.836726044245
563,Detroit Pistons,2021-07-01,10411,14438,1870,2231,13178.0998576642,18280.4646419614,2367.35078988712,2825.82140803108,13122,16655.515356406184
563,Detroit Pistons,2021-08-01,2477,2691,533,548,3174.4315047221,3448.98837254054,683.17970559556,702.428428313835,13029,16740.113066247417
563,Detroit Pistons,2021-09-01,35,281,17,79,45.0697118510563,361.971577942837,21.8936243224988,101.763441968622,12929,16675.194364997395
563,Detroit Pistons,2021-10-01,5202,6881,928,1066,6721.49848866455,8890.84627137284,1199.0558281955,1377.29775742296,13038,16839.111576898187
563,Detroit Pistons,2021-11-01,6917,9616,1178,1367,8939.99819334557,12428.7115771227,1522.13960051464,1766.41184617665,12852,16635.789217631085
563,Detroit Pistons,2021-12-01,8632,12060,1414,1671,11014.5870990493,15387.6400521741,1804.17371930305,2131.70839968006,13268,16962.15066295037
563,Detroit Pistons,2022-01-01,7931,10928,1135,1332,10024.2034946344,13811.9088386964,1434.5855792504,1683.56940291892,12821,16233.397479151894
563,Detroit Pistons,2022-02-01,8738,12132,1367,1654,11050.7490763485,15342.5181365271,1728.74752902074,2091.69765192419,12354,15646.726915965499
563,Detroit Pistons,2022-03-01,9225,12171,1403,1665,11668.0665290672,15394.3532375106,1774.32352659986,2105.68862770541,12463,15792.560937174923
563,Detroit Pistons,2022-04-01,25999,31376,2430,2680,33016.6571878339,39844.7033615377,3085.73087669913,3403.01363441227,12458,15837.078114885184
563,Detroit Pistons,2022-05-01,29515,36247,2639,2885,38003.9218317275,46676.4798365249,3396.89305955924,3714.39360090888,12370,15956.111112782619
563,Detroit Pistons,2022-06-01,10309,15907,2381,3078,13361.1881709128,20609.4591383741,3084.01070593153,3986.08939802382,12279,15911.836630234187
563,Detroit Pistons,2022-07-01,2671,3506,604,770,3465.24779438374,4548.5717354187,783.496458116328,998.79466027082,12227,15931.72182546263
563,Detroit Pistons,2022-08-01,157,797,66,289,207.261001424701,1052.07991508417,87.1020940335912,381.359681744109,12235,16189.088929556394
563,Detroit Pistons,2022-09-01,109,837,32,293,145.497856182983,1117.72203070219,42.7150418081405,391.312403165632,12279,16407.973398708535
563,Detroit Pistons,2022-10-01,6028,7875,910,1082,8257.9516116702,10787.7232473457,1246.59680124702,1482.04041169055,11672,15945.548413164493
564,No Team,2021-04-01,3872,4617,531,563,5464.84965959827,6514.25864099713,744.335380548937,789.572667783062,6330,8798.61077206566
564,No Team,2021-05-01,8321,9653,781,843,12434.1380912937,14423.8988031125,1167.23867778002,1259.97349345031,6245,9317.542568636758
564,No Team,2021-06-01,10433,12560,817,874,15859.210074921,19093.5177883963,1242.03259333988,1328.67440065114,6155,9376.303539700002
564,No Team,2021-07-01,3821,5255,708,835,5897.46603670925,8111.8157051626,1092.82764677656,1289.13515393583,6151,9512.155825327716
564,No Team,2021-08-01,840,898,195,205,1304.59158136827,1394.72542505027,302.889619739695,318.427329573371,6121,9525.45327082363
564,No Team,2021-09-01,6,53,4,19,9.39269047395474,82.8257618450918,6.25753124167877,29.7256310114037,5959,9330.476318889678
564,No Team,2021-10-01,1845,2570,331,384,2900.81078948197,4040.68427739388,520.354527359748,603.630694553305,6031,9485.879577977004
564,No Team,2021-11-01,2807,3909,454,525,4410.65589692948,6142.54290829263,713.089371279031,824.635139577179,6000,9440.19686717598
564,No Team,2021-12-01,3460,4729,525,636,5369.08922508713,7337.44489995418,815.35286521205,986.886322097769,6169,9592.53957805929
564,No Team,2022-01-01,3363,4631,476,561,5247.21811168285,7225.44488152318,742.880500369751,875.479961058811,5968,9322.692651048224
564,No Team,2022-02-01,3695,4943,552,651,5775.22819876079,7725.7361689863,862.790337892247,1017.52759267198,5726,8962.652425041497
564,No Team,2022-03-01,3657,4668,509,600,5750.22668434763,7340.05111983553,800.171722419162,943.264351118787,5732,9030.529617788901
564,No Team,2022-04-01,9458,11337,815,897,15261.5744145305,18293.6879225821,1314.59360196951,1446.65117909437,5561,8967.81840846495
564,No Team,2022-05-01,10581,12889,933,1002,17437.822782182,21244.2940954487,1538.39163640253,1652.49165252019,5483,9061.035476610256
564,No Team,2022-06-01,3190,5018,777,1012,5328.41862808377,8366.71980966766,1294.97658765849,1683.8072007362,5664,9377.504111188671
564,No Team,2022-07-01,909,1171,180,223,1471.17537537584,1895.35946422045,291.260915775738,360.823204621707,5707,9270.938763407996
564,No Team,2022-08-01,53,259,25,113,87.2299971681987,426.466639647175,41.1377470493703,186.059108673483,5552,9162.28950892474
564,No Team,2022-09-01,9,291,7,130,14.9863332807261,485.147695178762,11.673279098595,216.754339173477,5516,9197.516596799689
564,No Team,2022-10-01,2352,3132,350,428,4051.19013425811,5393.9391142248,602.640992857807,736.664968458092,5215,8931.04247251679
565,Unsure,2021-04-01,657,774,103,116,879.758672105473,1036.52685770297,137.703034502124,155.374973360239,1321,1757.4394687897925
565,Unsure,2021-05-01,1781,2077,155,178,2641.8466576268,3080.95386193131,229.815922682804,264.032987302106,1331,1965.231762283028
565,Unsure,2021-06-01,2026,2435,166,178,3049.05025079776,3664.76709888185,249.813999754806,267.870156511484,1298,1957.6450460913122
565,Unsure,2021-07-01,675,822,134,157,1035.95828047542,1261.12010551896,205.722211414322,240.837717568,1354,2079.891374332579
565,Unsure,2021-08-01,81,90,30,31,123.054095771598,136.683777778253,45.6054529445108,47.118719636675,1343,2043.998098561588
565,Unsure,2021-09-01,1,12,1,6,1.52649454786492,18.4253881044738,1.52649454786492,9.20792260838794,1325,2037.1445678252644
565,Unsure,2021-10-01,239,325,64,81,376.06231099555,511.299924327171,100.642055968524,127.213751359183,1282,2004.3016756708982
565,Unsure,2021-11-01,410,547,95,114,649.028340752571,865.934647501516,150.363622352203,180.433176184026,1289,2044.0406007749957
565,Unsure,2021-12-01,539,688,120,132,850.237924103778,1085.2335328398,189.322625263175,208.243968536951,1298,2052.1218753384114
565,Unsure,2022-01-01,614,782,98,115,970.154698994667,1235.57558249801,154.81441254941,181.641940442553,1248,1975.2360103962596
565,Unsure,2022-02-01,564,762,113,134,893.186038161543,1206.74317568094,178.918257512751,212.148376224348,1206,1911.7010357011297
565,Unsure,2022-03-01,693,859,118,140,1106.08771639574,1371.05870747277,188.303118098273,223.481658578815,1180,1889.606680679398
565,Unsure,2022-04-01,1563,1850,164,184,2519.35511991217,2982.00472090463,264.352116018478,296.589738354751,1176,1897.6920372865175
565,Unsure,2022-05-01,2036,2473,185,212,3311.03523880443,4021.86666039178,300.789777634153,344.671856225145,1179,1920.9521525185867
565,Unsure,2022-06-01,756,1029,166,209,1255.704629005,1709.48663142799,275.800956546924,347.36291331292,1162,1936.8623356910437
565,Unsure,2022-07-01,99,140,28,46,166.869429125515,235.93739746216,47.1961226856232,77.491413476613,1162,1963.7405948005016
565,Unsure,2022-08-01,3,37,2,16,5.10894636177773,62.9812643713555,3.40689006279383,27.2178160905304,1131,1933.5232007816905
565,Unsure,2022-09-01,0,52,0,26,0.0,90.702257180516,0.0,45.3457740302132,1138,1983.0382367056197
565,Unsure,2022-10-01,374,494,70,89,675.325043240514,891.87766041237,126.378868406635,160.615126012582,1090,1957.3159174921796
566,Philadelphia 76ers,2021-04-01,10113,12317,1267,1382,13015.2494749366,15850.6043106646,1626.1526726626,1775.65695768353,11865,14910.624516059224
566,Philadelphia 76ers,2021-05-01,20543,23773,1771,1923,28115.0048172543,32531.2427463224,2424.36552615277,2632.28973483448,11892,16231.857195730323
566,Philadelphia 76ers,2021-06-01,28782,33881,2028,2130,39856.1642154463,46918.9217242172,2808.74354279919,2950.03727126404,11716,16251.909462874904
566,Philadelphia 76ers,2021-07-01,8263,11148,1494,1738,11553.3731954599,15591.4055936192,2089.74394932915,2432.28859669761,11894,16692.704355209455
566,Philadelphia 76ers,2021-08-01,1286,1444,321,338,1826.70721319061,2051.32829635695,455.993113577878,480.20115991355,11732,16698.789603708312
566,Philadelphia 76ers,2021-09-01,41,213,23,65,58.7182937383452,305.010566502496,32.9355826343713,93.0736454220239,11699,16774.76631191263
566,Philadelphia 76ers,2021-10-01,4508,6272,818,977,6489.80106866746,9029.29210152592,1177.6110438878,1406.48542688101,11574,16679.621207665026
566,Philadelphia 76ers,2021-11-01,6696,9061,1170,1348,9627.99315436447,13029.6180737581,1681.30518209115,1937.27957365343,11540,16619.097660998512
566,Philadelphia 76ers,2021-12-01,6593,8896,1189,1406,9364.86518624757,12636.2407671276,1688.38503397831,1996.2263996708,11776,16768.98010638902
566,Philadelphia 76ers,2022-01-01,6765,9368,995,1196,9556.47905366168,13233.9238786525,1405.4461776697,1689.37987805731,11632,16465.31060316222
566,Philadelphia 76ers,2022-02-01,10308,13779,1383,1609,14474.2095128642,19348.8638870893,1941.943598137,2259.40881598281,11433,16082.644801345159
566,Philadelphia 76ers,2022-03-01,10881,14344,1394,1617,15269.2574482903,20129.2921803144,1956.04931539929,2268.9359748574,11488,16153.207018896524
566,Philadelphia 76ers,2022-04-01,21459,25978,2049,2261,30436.3344304843,36844.8172222064,2906.2176320996,3206.72088694636,11264,15981.212291310183
566,Philadelphia 76ers,2022-05-01,27924,33829,2448,2650,40063.8355438413,48538.5295531601,3511.87978469089,3801.90189377419,11345,16316.302840261693
566,Philadelphia 76ers,2022-06-01,7733,11683,1882,2437,11239.1464095429,16972.0785369337,2733.53855821144,3538.37061450287,11105,16124.930024599986
566,Philadelphia 76ers,2022-07-01,1548,2236,432,586,2235.93525085517,3229.46704155958,623.973086650259,846.323588946811,11117,16118.001635941053
566,Philadelphia 76ers,2022-08-01,120,673,63,253,176.603891573284,990.468744188889,92.7277320943831,372.247228696314,11059,16350.0469248933
566,Philadelphia 76ers,2022-09-01,63,682,26,264,94.4446248796764,1023.13622864383,38.980391084605,396.002608891578,11133,16712.48317591833
566,Philadelphia 76ers,2022-10-01,5517,7303,847,1010,8468.08708510948,11209.2101623863,1300.10576118269,1550.18694315667,10647,16309.969922817814
567,Charlotte Hornets,2021-04-01,15043,18180,1761,1958,15259.6418327604,18426.5128611746,1785.0715696202,1985.18399237523,18678,18595.056413714112
567,Charlotte Hornets,2021-05-01,32415,37821,2514,2818,34910.28402393,40729.584389918,2708.77827298209,3036.76271063858,18711,20106.769820115456
567,Charlotte Hornets,2021-06-01,40748,49432,2780,2933,44419.4858328908,53887.5938646696,3030.8608040287,3197.63336570409,18631,20343.626739847397
567,Charlotte Hornets,2021-07-01,14567,19419,2447,2860,16073.4461063473,21432.5234454482,2700.97236715018,3158.64475542162,18761,20787.27487750338
567,Charlotte Hornets,2021-08-01,2130,2327,471,490,2378.8006692991,2599.0066223291,526.044163845021,547.314197824296,18612,20841.733311928787
567,Charlotte Hornets,2021-09-01,47,238,24,82,53.0057668387119,268.118098127002,27.0696460335267,92.3689950898344,18393,20742.94254019835
567,Charlotte Hornets,2021-10-01,7209,9749,1073,1278,8152.75766882254,11025.2557928667,1213.48816326302,1445.31455266025,18394,20831.282928287295
567,Charlotte Hornets,2021-11-01,10240,14320,1570,1821,11597.3956691301,16218.5695622415,1777.76657118259,2062.04822182731,18017,20436.130311273606
567,Charlotte Hornets,2021-12-01,12094,16570,1784,2141,13569.7600215965,18590.2415409226,2001.33868058859,2400.95656302271,18247,20515.565934300506
567,Charlotte Hornets,2022-01-01,12406,17157,1540,1858,13928.6370212016,19262.6368699645,1729.05114998995,2086.07603424066,17954,20187.364516251087
567,Charlotte Hornets,2022-02-01,12914,17820,1721,2079,14589.5571330922,20132.8150054599,1944.23688338542,2348.65645142411,17169,19420.476087379513
567,Charlotte Hornets,2022-03-01,13677,17975,1639,2002,15550.8385901121,20437.682453101,1863.18378954449,2275.76298374586,17269,19676.163907803395
567,Charlotte Hornets,2022-04-01,34010,40890,2925,3275,39098.547547711,47006.5715487543,3362.41989147224,3764.12697405435,17053,19605.34305322728
567,Charlotte Hornets,2022-05-01,40659,50056,3367,3726,47341.884599832,58286.3746937733,3920.83954335276,4338.94458817086,17233,20103.822464957095
567,Charlotte Hornets,2022-06-01,12394,19376,2841,3667,14570.517331565,22762.5611261783,3336.30124591717,4303.4203532525,17201,20162.01829686615
567,Charlotte Hornets,2022-07-01,3055,4284,647,891,3545.543087026,4971.56696480726,750.824985525624,1033.84208950598,17335,20168.584652216923
567,Charlotte Hornets,2022-08-01,211,1131,91,369,246.946386746686,1323.67295258175,106.504275363291,431.797953362996,17049,19989.667990876398
567,Charlotte Hornets,2022-09-01,112,952,32,382,132.182112906275,1124.08859283623,37.7493135774156,451.101480709473,17096,20201.457168747336
567,Charlotte Hornets,2022-10-01,7693,10274,1102,1331,9244.84684455736,12345.8521938848,1324.21749746635,1599.07917476993,16347,19602.467312413337
569,Unsure,2021-04-01,912,1151,125,134,1388.56024005715,1750.26846874563,189.762092583194,203.456889154634,1277,1897.830267951108
569,Unsure,2021-05-01,1895,2244,168,184,3000.27304239547,3552.70722021647,266.04734671489,291.38930949436,1255,1985.567881712532
569,Unsure,2021-06-01,2483,3026,167,178,3953.7248549583,4818.50618530955,265.922256672111,283.406668724146,1248,1990.7773754586308
569,Unsure,2021-07-01,971,1416,156,188,1575.73666597843,2298.77011814973,253.315133306764,305.433159177022,1253,2040.694949374514
569,Unsure,2021-08-01,263,372,36,38,435.363796172284,616.005505609814,59.5775439469724,62.9205128733665,1195,1984.7379786574293
569,Unsure,2021-09-01,34,151,2,6,57.0671080283716,253.435355265245,3.35752001644019,10.0677706045281,1208,2029.5214951824994
569,Unsure,2021-10-01,411,589,70,79,691.594678645896,991.190198496289,117.771711592255,132.911862112762,1224,2064.173344914041
569,Unsure,2021-11-01,588,860,106,123,982.294367161887,1437.01183609896,176.8923227653,205.311130624878,1229,2057.1495423499623
569,Unsure,2021-12-01,630,933,125,143,1043.73667633531,1545.41274099137,207.027658661135,236.785015333992,1252,2078.246089096702
569,Unsure,2022-01-01,731,1085,106,131,1222.03346354295,1813.81629596559,177.183756390444,219.013050450653,1214,2032.8097142557901
569,Unsure,2022-02-01,929,1367,144,165,1543.06421759875,2270.54286989863,239.237097109843,274.145948762274,1209,2011.8291088524268
569,Unsure,2022-03-01,947,1354,141,164,1578.25682246837,2256.59638461084,235.021059409938,273.362789380983,1218,2032.3600479766249
569,Unsure,2022-04-01,2419,3061,196,214,4023.23850081284,5091.06646149842,325.963708764288,355.888315150373,1209,2014.3702118240271
569,Unsure,2022-05-01,3122,4096,227,242,5242.23339123058,6878.26564078374,381.228230770756,406.387386349959,1175,1976.1894440599312
569,Unsure,2022-06-01,1060,1773,223,272,1797.5431156114,3005.63949410305,378.026101756169,460.9932347636,1186,2010.2259313850702
569,Unsure,2022-07-01,344,477,51,66,582.741421291188,808.093703650991,86.3934844860554,111.821363186605,1152,1959.1423496052596
569,Unsure,2022-08-01,18,171,6,27,30.9583393117446,294.403203120632,10.2988776458095,46.3460086254876,1163,2004.7276882896253
569,Unsure,2022-09-01,18,88,3,34,31.679967152236,155.129244991125,5.29430241514714,60.0595258114007,1164,2052.4523573644155
569,Unsure,2022-10-01,497,705,72,82,932.124698872721,1322.13436620233,135.11729159679,153.889900255713,1102,2048.928123584943
570,No Team,2021-04-01,6629,7876,719,783,6904.92100303426,8196.65694360869,748.294553757817,815.939772191188,6493,6700.438690178452
570,No Team,2021-05-01,13580,15944,1062,1165,14891.5780305597,17481.9055129047,1165.11437389373,1278.20750629527,6486,7098.024128065036
570,No Team,2021-06-01,17065,20895,1095,1162,18893.6651967237,23134.6492140072,1212.29281515321,1286.46493011172,6406,7104.993299573208
570,No Team,2021-07-01,5477,7423,911,1072,6113.98245172137,8287.07787036457,1017.18214553791,1197.26491780526,6493,7265.843948345134
570,No Team,2021-08-01,873,942,224,234,983.365291563306,1061.01443482033,252.338584021787,263.578266790625,6400,7211.773749809216
